ID_Record,Legal Account,Bus External ID,Legal Firm,Legal Type,Legal Type Def,Legal Status,LE Creation Date,LE Modified Date,LE Closed Date,Legal Tax Category,IRS TIN ID,MPID,GIIN ID,FACTA ID,WCIS ID,TEFRA ID,Flag LE Closed Date vs LE Modified Date,Flag LE Closed Date vs LE Creation Date,Flag Closed Date vs Status
789,64189844,3FLE0650,Zimmerman & Jackson Defenders,BANK,Bank Division,HISTORY,2008-05-22,2015-10-16,2018-03-30,M,7510625,217777,697929,476897017,79862,1850462,N,N,N
714,90602675,3ZNC0735,,AG,Agriculture,ACTIVE,2015-10-24,2020-03-23,,D,7272934,249419,698463,799924774,49229,1719278,N,N,N
696,76224956,8TID0447,Anderson & Vasquez Advisors,AFD,Allowance For Depreciation,ACTIVE,2021-10-22,,,M,3955981,775997,141101,108430359,83302,1537776,N,N,N
287,34573549,6OWZ0648,Young & Martin Litigators,TTEE,"In the case of the certificate of deposit, the trustee is most likely someone charged with taking care of the money until the person it is intended for comes of an age to receive it",ACTIVE,1992-02-26,2007-05-15,,I,3990301,116666,876734,642458018,64147,9113557,N,N,N
402,37542534,3FLE0650,Nelson & Anderson Advocates,AFF,Available Funds File,CLOSED,2001-10-08,2005-01-31,2005-08-10,Bt,6579420,533007,759810,535044101,98973,9319277,N,N,N
587,80306283,3HOX0799,Evans & Garcia Barristers,CORP,Corporation Division,ACTIVE,2008-07-11,2019-07-17,,G,7259537,280840,358312,878346648,34140,8134492,N,N,N
598,95528312,3LHV0596,Jackson & Nelson Advocates,AGENT,An agent bank acts as a bank performing some specific duties on behalf of another party,ACTIVE,2006-02-19,2006-07-15,,N,8614879,554780,619986,190931710,63728,4471246,N,N,N
360,18401388,2SRB0373,Lewis & Quinn Solicitors,AGENT,An agent bank acts as a bank performing some specific duties on behalf of another party,ACTIVE,1998-10-30,2000-06-28,,N,2578039,470763,992274,803618160,48561,2224475,N,N,N
962,37171780,0NQI0949,Parker & Quinn Counselors,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",CLOSED,2020-03-24,2022-08-01,2023-05-25,Ba,4417987,700816,557186,470673367,93676,9515468,N,N,N
791,48240182,5UPJ0264,,AFD,Allowance For Depreciation,ACTIVE,2003-06-25,2010-08-06,,G,5000109,484437,818570,749842894,21195,1078130,N,N,N
677,14334820,0LCF0995,,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",ACTIVE,2022-11-28,2023-06-10,,I,8664445,938914,715174,846763477,17115,3716749,N,N,N
244,76657548,4PUJ0034,Owens & Evans Prosecutors,TRADR,Trader credential account,CLOSED,2022-02-07,2023-05-17,2023-09-22,Bt,3931999,659823,792510,202155361,77789,3497123,N,N,N
756,32826157,0MCI0589,Smith & Young Solicitors,CREDIT,Credit Account,ACTIVE,1996-09-16,,,D,6294304,905196,579336,995784809,31488,5251566,N,N,N
842,98313911,0FEW0827,Owens & Garcia Advocates,AGENT,An agent bank acts as a bank performing some specific duties on behalf of another party,HISTORY,1994-12-14,,2018-10-13,D,4892615,514407,809631,853740705,62368,3501806,N,N,N
186,72538149,6VSL0765,,CORP,Corporation Division,HISTORY,2009-06-25,2019-06-26,2023-02-15,M,8753156,812021,112134,523418351,97358,7978454,N,N,N
525,12175088,1UTE0454,Parker & King Barristers,AFF,Available Funds File,CLOSED,2000-01-09,2000-10-29,2012-03-29,G,7698766,342222,795556,967495237,99373,8806502,N,N,N
487,11339176,7WLU1000,Vasquez & Roberts Legal,AFD,Allowance For Depreciation,ACTIVE,1992-01-06,2016-06-27,,G,7181111,918058,511465,958914828,39285,7299993,N,N,N
936,29867505,1DJK0566,Lewis & Carter Partners,AFD,Allowance For Depreciation,ACTIVE,2004-02-15,2023-03-17,,D,5697644,391869,997422,682006959,76950,5141826,N,N,N
537,47291057,9KQJ0109,Evans & Jackson Counselors,BENE,Beneficiary credentail for investment,ACTIVE,2001-03-25,,,M,3351189,162326,290423,305937001,53695,2157296,N,N,N
533,36961268,6KJB0563,Underwood & Evans Counsel,AG,Agriculture,ACTIVE,2018-04-03,2019-09-16,,M,1512990,548645,339322,694952675,80924,7198783,N,N,N
287,32826157,1VLT0486,Young & Martin Prosecutors,AFF,Available Funds File,CLOSED,2011-09-27,2017-07-28,2018-06-08,Bt,3877143,737154,290969,671683016,88613,1760474,N,N,N
611,93100180,3ZRP0511,Baker & Roberts Law,AFF,Available Funds File,ACTIVE,2001-06-10,2016-03-23,,Bt,5396434,567653,227305,205686533,80436,3292484,N,N,N
570,88306991,6RRP0552,,AFD,Allowance For Depreciation,HISTORY,2007-08-24,2011-12-03,2017-09-15,M,1846485,522907,893663,500267122,81830,4537330,N,N,N
228,81792117,2DWX0509,Lewis & Jackson Attorneys,CORP,Corporation Division,CLOSED,2014-03-01,2023-06-20,2024-01-19,Ba,4667942,147173,712237,584739279,27077,1583640,N,N,N
97,54600428,5SHH0476,Garcia & Davis Partners,TTEE,"In the case of the certificate of deposit, the trustee is most likely someone charged with taking care of the money until the person it is intended for comes of an age to receive it",ACTIVE,1998-03-30,2005-07-28,,Ba,1324716,143402,274298,684477274,88713,8642791,N,N,N
797,10275613,3MSD0129,Jackson & Garcia Associates,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",ACTIVE,2000-12-05,2008-01-03,,G,7176969,788161,369553,418061881,61967,4188812,N,N,N
145,77175079,5UBL0530,Davis & Harris Prosecutors,ADVIS,Legal Advisor,ACTIVE,2023-05-21,2023-08-02,,Bt,4410181,811855,518606,488002184,40104,2477263,N,N,N
566,66818712,3GQJ0617,Owens & Evans Legal,CORP,Corporation Division,ACTIVE,2018-11-10,2023-10-24,,Bt,4835039,294658,748375,284930644,34546,1530510,N,N,N
380,52405006,2VLE0588,Young & Owens Consultants,BENE,Beneficiary credentail for investment,ACTIVE,1994-04-15,2011-08-19,,M,5176981,333455,761678,243668030,78107,1369768,N,N,N
850,39523975,9EDZ0439,King & Vasquez Associates,AFFRS,Affairs,ACTIVE,2003-01-07,2019-12-22,,I,4165435,196545,679605,788440901,57983,4435344,N,N,N
831,24471856,9RTI0130,Young & Quinn Partners,BENE,Beneficiary credentail for investment,ACTIVE,2009-05-15,2019-08-25,,Bt,2938300,843238,468850,687817289,86059,9542304,N,N,N
560,61606535,1AMH0810,,TRADR,Trader credential account,ACTIVE,2016-02-03,2021-09-30,,Ba,6176671,430334,111267,463919976,36701,7252273,N,N,N
910,48932959,9QJN0543,Nelson & Owens Attorneys,CREDIT,Credit Account,ACTIVE,1994-10-30,1995-08-27,,I,5520958,982357,916736,436555789,60086,7914959,N,N,N
99,48297731,1JYM0334,Nelson & Lewis Litigators,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",ACTIVE,2022-11-07,,,M,8358480,525960,847226,862246215,87084,7641020,N,N,N
287,81909353,3XYQ0167,Fisher & Evans Justice,ADVIS,Legal Advisor,HISTORY,1999-03-06,2010-05-28,2020-08-15,Ba,3512078,796558,177277,520162907,22406,8772864,N,N,N
109,48937510,2FKU0313,Williams & Evans Defenders,AFF,Available Funds File,HISTORY,2002-10-06,2010-11-28,2012-04-12,D,4238370,530219,751474,719165350,35663,1406768,N,N,N
923,47690810,2ZVV0188,Baker & Harris Consultants,BENE,Beneficiary credentail for investment,ACTIVE,2023-09-15,2023-11-08,,D,7576565,810549,831323,538842482,57054,3329493,N,N,N
914,98067533,9BRZ0455,Smith & Lewis Litigators,TRADR,Trader credential account,ACTIVE,2015-02-04,,,Ba,7690500,991946,886282,962171818,28022,1662671,N,N,N
954,34979907,0ZKT0356,Nelson & King Legal,TRADR,Trader credential account,ACTIVE,1998-10-16,2015-08-07,,G,9617600,542495,506573,284421254,24115,6672430,N,N,N
725,75037137,4KLK0756,,AFD,Allowance For Depreciation,ACTIVE,1996-05-27,2006-03-30,,M,1988717,592347,980479,764367558,18883,7975864,N,N,N
407,20552729,1LTR0627,Anderson & Garcia Advocates,BANK,Bank Division,ACTIVE,2001-08-19,2007-06-09,,M,2969098,926072,573255,989837022,14091,5719330,N,N,N
536,80471878,6EEF0025,Parker & Roberts Advocates,BANK,Bank Division,ACTIVE,2015-03-13,2023-12-15,,Ba,4129460,155265,838727,624837527,32045,7072662,N,N,N
405,74382849,3OPT0807,,ADVIS,Legal Advisor,ACTIVE,2010-12-04,2021-06-21,,G,9279884,237598,729868,194281265,60966,9399883,N,N,N
938,47665260,0GZC0160,Garcia & Jackson Advisors,AGENT,An agent bank acts as a bank performing some specific duties on behalf of another party,ACTIVE,1992-02-12,2008-02-20,,I,2294911,124842,779466,318564997,19436,6241601,N,N,N
254,62633340,8UZR0040,King & Zimmerman Advocates,CORP,Corporation Division,ACTIVE,1993-05-05,2021-02-24,,I,5584159,817417,506301,225343052,94206,2735772,N,N,N
296,99263996,4OMQ0619,,AFD,Allowance For Depreciation,ACTIVE,1991-09-06,2016-01-26,,G,7263913,791695,367993,614008684,79226,8744660,N,N,N
128,80471878,3JCJ0640,Underwood & Vasquez Prosecutors,AFFRS,Affairs,ACTIVE,2012-11-14,2018-06-01,,Bt,1552336,920532,753334,114373738,99670,2085696,N,N,N
322,92898143,6AQP0997,,BENE,Beneficiary credentail for investment,ACTIVE,1990-12-29,2000-04-12,,N,8385472,666341,464588,729175402,95162,9100054,N,N,N
807,28112248,3WVJ0817,,AFFRS,Affairs,ACTIVE,2002-02-24,2019-10-04,,Ba,2342716,495959,124549,450413416,49160,2436129,N,N,N
124,33077872,3LMH0510,Parker & Zimmerman Partners,BENE,Beneficiary credentail for investment,ACTIVE,2007-04-30,2008-07-24,,D,1958321,694832,762937,643688876,15266,9182520,N,N,N
353,85347687,7LJP0235,Jackson & Williams Law,AFD,Allowance For Depreciation,ACTIVE,2021-09-01,2023-02-14,,Ba,9928863,349308,838823,265970013,50153,7220208,N,N,N
509,25919493,9ATY0110,King & Baker Advocates,AFD,Allowance For Depreciation,ACTIVE,1996-01-26,,,M,6710609,995990,428385,174148027,81557,8655214,N,N,N
167,63866075,0BPV0315,Carter & Garcia Counsel,AFD,Allowance For Depreciation,ACTIVE,1998-01-14,1999-04-02,,G,1570690,597633,957156,425189165,61475,4695522,N,N,N
167,34062388,0OPA0167,Williams & Vasquez Legal,BENE,Beneficiary credentail for investment,CLOSED,1994-02-11,2012-11-28,2020-11-17,Bt,3514324,296329,920940,775003055,14875,5839613,N,N,N
791,33951740,5BSO0691,Martin & Evans Associates,TRADR,Trader credential account,ACTIVE,1999-02-21,2003-01-24,,I,2961765,780817,599937,332607626,17525,4539066,N,N,N
10,13073399,3IFW0330,Davis & Roberts Law,TRADR,Trader credential account,CLOSED,2021-12-02,2023-01-22,2023-06-04,D,8505865,133512,178715,210417477,75945,9032952,N,N,N
746,20097582,5ZPY0119,Nelson & Jackson Advocates,AFF,Available Funds File,ACTIVE,2016-11-20,2021-06-29,,G,7239415,520480,778079,347292616,89311,7489493,N,N,N
36,73675299,6BOO0508,King & Underwood Defenders,AG,Agriculture,ACTIVE,2006-02-07,2008-02-24,,Ba,5539282,233503,318841,846474940,56401,5486414,N,N,N
256,93908941,9UVJ0691,Davis & Fisher Advocates,AGENT,An agent bank acts as a bank performing some specific duties on behalf of another party,ACTIVE,2017-04-11,2023-07-14,,G,4780233,209036,234443,149310673,68821,7045213,N,N,N
25,55030040,5RZC0809,Young & Baker Counsel,CORP,Corporation Division,HISTORY,2004-08-01,2021-01-02,2022-05-11,Ba,5758004,898138,284461,822319517,74285,5669490,N,N,N
752,58745687,5CMW0070,Smith & Williams Solicitors,AFD,Allowance For Depreciation,ACTIVE,2015-09-25,2020-05-03,,I,8084471,725360,708624,675043740,19315,3507721,N,N,N
716,52405006,3UQT0936,Williams & Martin Solicitors,AFF,Available Funds File,ACTIVE,1997-05-23,2021-11-19,,M,4136596,206964,175375,835177582,41335,3014231,N,N,N
881,33485362,3RXL0336,Baker & Garcia Litigators,BANK,Bank Division,CLOSED,2016-07-16,2017-12-23,2020-12-25,I,9358732,855415,498893,384004487,52156,6776416,N,N,N
88,97405000,0MGZ0244,Anderson & Carter Law,AGENT,An agent bank acts as a bank performing some specific duties on behalf of another party,CLOSED,2022-11-27,2023-06-03,2023-10-21,I,2749996,117971,226004,500357722,83999,6949204,N,N,N
552,69582047,7QVW0642,King & Williams Law,AFFRS,Affairs,ACTIVE,2001-12-01,2006-01-30,,I,9145884,145502,254788,213518093,25910,7180245,N,N,N
936,66894867,3KRC0350,Smith & Roberts Associates,AFFRS,Affairs,ACTIVE,2012-03-27,,,N,1311883,138148,585048,610360698,92278,5056127,N,N,N
823,13287362,3ZXA0547,Williams & Vasquez Partners,AFF,Available Funds File,CLOSED,2020-03-10,2023-04-12,2023-12-24,G,4734796,893377,903469,361503088,60209,6279266,N,N,N
455,40742674,1SXF0619,Underwood & Lewis Legal,TRADR,Trader credential account,ACTIVE,2015-10-31,2019-04-13,,N,1956544,292019,483241,729855960,11698,3980780,N,N,N
336,90873674,9OXP0677,Carter & Garcia Partners,CREDIT,Credit Account,ACTIVE,2013-01-18,2018-04-12,,Bt,2548221,316701,816284,191589718,99723,6836989,N,N,N
565,86206711,8NKH0091,Garcia & Davis Justice,BANK,Bank Division,CLOSED,1992-08-12,1996-12-20,2002-07-01,Ba,8320775,688972,952045,329471026,43431,8994024,N,N,N
818,21110510,3XAI0520,Vasquez & Owens Prosecutors,BANK,Bank Division,ACTIVE,1997-02-23,2001-09-21,,Bt,7702205,873101,457027,742462785,12006,1510203,N,N,N
258,19541315,1MKV0256,Parker & Carter Justice,BENE,Beneficiary credentail for investment,HISTORY,2016-02-18,2021-12-28,2022-05-03,Bt,8138492,995981,443125,738658175,31643,9575008,N,N,N
810,42376429,5SHH0476,Quinn & Zimmerman Counsel,AFD,Allowance For Depreciation,ACTIVE,2009-11-02,2015-12-31,,I,3059478,705054,733204,222553010,45210,2006460,N,N,N
173,20787606,4QML0713,Nelson & Martin Consultants,TRADR,Trader credential account,HISTORY,2005-05-19,,2014-01-20,G,6709664,174473,351665,779028133,86702,2683091,N,N,N
843,22235689,6RDK0398,Lewis & Baker Advisors,BANK,Bank Division,CLOSED,1999-07-28,,2023-12-27,Ba,7540403,421345,738553,710861794,65573,6430234,N,N,N
7,75871739,8UXV0890,Quinn & Zimmerman Barristers,CREDIT,Credit Account,ACTIVE,2000-07-20,2019-10-21,,Bt,7223844,850368,698354,264282255,28346,1167246,N,N,N
557,45272520,6GEK0670,Quinn & Smith Solicitors,CORP,Corporation Division,ACTIVE,2020-10-30,,,G,9154050,923593,269856,852937680,27529,5526704,N,N,N
817,25672830,7MZP0652,Carter & Vasquez Prosecutors,CREDIT,Credit Account,ACTIVE,2004-10-05,2024-01-05,,I,7068904,141214,722131,152298100,57911,6962574,N,N,N
333,85494016,9BDC0794,Taylor & Baker Barristers,AFFRS,Affairs,HISTORY,2003-02-27,2013-11-20,2017-08-11,M,1291046,866481,294608,185436200,79468,6309368,N,N,N
848,95692685,2ECV0598,Owens & Smith Defenders,AG,Agriculture,CLOSED,2019-11-23,,2023-11-22,Bt,3999125,502021,442366,659443001,30932,3437594,N,N,N
907,48235680,4VMV0537,Fisher & Parker Law,TTEE,"In the case of the certificate of deposit, the trustee is most likely someone charged with taking care of the money until the person it is intended for comes of an age to receive it",ACTIVE,2023-11-14,2024-01-12,,M,7943252,519814,703259,616913908,44585,3905467,N,N,N
729,95075800,4IIP0362,Quinn & Owens Prosecutors,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",ACTIVE,2011-08-05,2012-02-17,,M,8697309,209242,496821,966960426,91980,2475244,N,N,N
852,70689194,6TNA0941,Roberts & Vasquez Counsel,TRADR,Trader credential account,CLOSED,2003-04-28,,2022-11-12,D,3039886,544800,941192,533547932,18727,6145164,N,N,N
625,44344106,1ZNU0031,Taylor & Anderson Counsel,CREDIT,Credit Account,ACTIVE,2019-11-04,2020-04-17,,N,9156805,271637,639555,919771784,36765,2583197,N,N,N
375,54527957,5DLZ0725,Baker & Lewis Justice,TRADR,Trader credential account,ACTIVE,1993-01-06,2015-07-31,,I,3508195,412501,350160,263461139,75484,9389601,N,N,N
746,97583144,4XBE0475,Martin & Underwood Advocates,ADVIS,Legal Advisor,ACTIVE,2022-07-06,2022-12-03,,M,2178512,464250,988429,906485406,30246,1075276,N,N,N
765,72308925,2TNQ0332,Baker & Harris Consultants,BENE,Beneficiary credentail for investment,ACTIVE,2017-04-21,2022-04-11,,N,2868659,547420,834788,636946588,13783,1068512,N,N,N
994,77509694,7XJE0796,Harris & Evans Consultants,CREDIT,Credit Account,ACTIVE,2011-12-09,,,D,6165379,873253,911498,448483428,26836,9147340,N,N,N
558,76657548,7BVA0414,Lewis & Williams Consultants,BANK,Bank Division,ACTIVE,1994-04-22,,,Bt,4147917,349881,937266,513879901,88728,6336842,N,N,N
735,35085967,1DJK0566,Taylor & Harris Attorneys,TTEE,"In the case of the certificate of deposit, the trustee is most likely someone charged with taking care of the money until the person it is intended for comes of an age to receive it",ACTIVE,2012-06-28,,,D,3418573,319235,753605,275002397,88445,2482386,N,N,N
744,71529413,5NPF0508,Vasquez & Fisher Legal,AFFRS,Affairs,CLOSED,2008-04-03,2020-09-12,2023-11-29,I,9274323,767682,759084,528567629,16909,9683219,N,N,N
57,19147842,7TQZ0059,Lewis & Vasquez Advocates,BANK,Bank Division,HISTORY,2019-09-07,2022-03-06,2022-05-03,I,5399022,109962,494693,614116073,50596,8874537,N,N,N
734,92808468,1YDS0883,Evans & Martin Attorneys,CREDIT,Credit Account,CLOSED,2021-04-27,2021-05-11,2021-06-01,Bt,7394988,796161,271651,502376125,58658,9537223,N,N,N
638,10839112,8SZO0921,Baker & Nelson Prosecutors,AFD,Allowance For Depreciation,ACTIVE,2012-12-27,2019-06-11,,M,4852550,534457,785831,751195736,77338,6620985,N,N,N
723,72306845,7TJY0256,Parker & Quinn Partners,TRADR,Trader credential account,ACTIVE,2003-11-08,2020-04-13,,M,4282935,142680,728450,167319095,24861,8723559,N,N,N
498,96616297,1PCU0402,Jackson & Garcia Associates,AFD,Allowance For Depreciation,HISTORY,2015-12-09,2017-06-14,2023-03-14,M,9890028,566713,191621,401124471,82572,3057175,N,N,N
444,81633087,9QPV0223,Zimmerman & Vasquez Associates,BENE,Beneficiary credentail for investment,ACTIVE,2015-06-11,2023-08-11,,G,8022823,121717,609817,441943706,89670,4620172,N,N,N
775,86507678,0NLL0818,Martin & Young Law,CREDIT,Credit Account,ACTIVE,2003-10-13,2017-03-26,,D,1188482,710450,622527,137098655,15927,6705047,N,N,N
998,72780711,9XSJ0791,Parker & Garcia Solicitors,BENE,Beneficiary credentail for investment,ACTIVE,2000-03-08,2008-01-22,,G,7099207,420591,726805,256599933,53679,8427059,N,N,N
563,35610174,3ZNC0735,,ADVIS,Legal Advisor,ACTIVE,2003-03-07,,,N,1996016,403080,692858,632703948,14331,8238075,N,N,N
669,32998666,9CCY0365,Quinn & Evans Prosecutors,AG,Agriculture,ACTIVE,2022-08-16,2022-12-10,,G,9932459,883604,201883,827284826,84114,9006618,N,N,N
30,50401492,0YXM0831,Lewis & Davis Legal,BENE,Beneficiary credentail for investment,CLOSED,2019-07-10,2023-03-03,2023-07-07,N,7395067,292055,301232,382927763,64904,1533183,N,N,N
530,50095645,9IGD0064,Nelson & Smith Prosecutors,AFFRS,Affairs,ACTIVE,2015-05-10,2023-09-27,,I,3927319,550895,677394,238112834,51537,4787130,N,N,N
6,19147842,9KQJ0109,Lewis & Parker Consultants,AG,Agriculture,ACTIVE,2013-02-19,2015-11-17,,N,5172625,812828,611895,200711803,51757,9795157,N,N,N
305,62633340,6RCL0413,Anderson & Martin Justice,ADVIS,Legal Advisor,ACTIVE,2014-07-27,2019-11-17,,M,3769028,564387,729785,746287533,77524,7898640,N,N,N
604,37586561,2JNK0131,Fisher & Zimmerman Justice,AFD,Allowance For Depreciation,CLOSED,2023-01-07,2023-03-29,2023-08-20,M,3715860,933846,448927,487805533,51652,9244241,N,N,N
434,54161705,3UKR0350,Davis & Evans Advocates,CORP,Corporation Division,HISTORY,1999-09-18,2022-06-05,2023-02-04,M,5277393,300619,991413,548524593,84610,7226706,N,N,N
479,60988697,7IDU0561,King & Williams Legal,AFFRS,Affairs,ACTIVE,1992-03-09,,,N,6783665,813307,435908,776261513,33245,2301957,N,N,N
737,91653594,8ETD0405,Young & Zimmerman Counsel,BENE,Beneficiary credentail for investment,ACTIVE,1994-07-28,,,I,1389231,146857,873057,875306336,65818,2513770,N,N,N
398,56991414,3GDW0578,Garcia & King Justice,TRADR,Trader credential account,ACTIVE,2009-01-22,2014-05-20,,M,3570484,922430,520916,542673626,94103,2176877,N,N,N
